time,delta_f,delta_f_COI,P_BESS,P_Wind,SoH,Shortfall
3.2,0.0111119425199091,0.0060879287918203,0.320558841035546,0.141400203458724,0.799999999913218,0.0066220943545155
3.3,0.0109555598013067,0.00595683899975441,0.336884242936533,0.134960159601861,0.799999999904079,0.00643477324626696
3.4,0.0107983654255239,0.00583274998872674,0.352715787254491,0.128072035832445,0.799999999894492,0.00622734773151401
3.5,0.0106598621141984,0.00571604519169489,0.368006644637404,0.120839680623186,0.799999999884473,0.00600289604248677
3.6,0.0105491449923445,0.00560555184840883,0.382720025403293,0.113404789612174,0.799999999874036,0.00576625762580124
3.7,0.0104616532175139,0.00550017189103746,0.396832293533054,0.105908179979751,0.799999999863199,0.00552286596573831
3.8,0.0103841981722141,0.00540003761729246,0.410332538636059,0.0984525182854586,0.799999999851978,0.00527724548563996
3.9,0.0103041989347075,0.00530660086616175,0.423218961544031,0.0910880216874032,0.799999999840391,0.00503209127656884
4,0.0102171374894544,0.00522177447991323,0.435494232385447,0.0838263061733565,0.799999999828453,0.00478838648710495
4.1,0.0101281148626398,0.00514678636416854,0.44716227714578,0.0766703889455488,0.799999999816183,0.00454634352122463
4.2,0.0100474241695458,0.00508148336142433,0.458227769905696,0.0696410814050777,0.799999999803597,0.00430650347046002
4.3,0.00998358738569238,0.00502445479967917,0.468697847779672,0.0627849168524388,0.799999999790711,0.00407032947666414
4.4,0.00993832247767612,0.00497381126496332,0.478584338024778,0.0561617194944195,0.799999999777542,0.00384002115347037
4.5,0.00990615894657099,0.00492808881377149,0.487904739950678,0.0498222112793635,0.799999999764107,0.00361777512440487
4.6,0.00987830891030494,0.00488674465103922,0.496681202907119,0.0437905293199436,0.79999999975042,0.00340501359657758
4.7,0.00984794562431945,0.00485002176318639,0.504938053638767,0.0380616202509474,0.799999999736496,0.00320205136985197
4.8,0.00981359955117278,0.00481836055461482,0.512699235039482,0.03261336074748,0.79999999972235,0.00300834971323527
4.9,0.00977893912311734,0.0047917761106242,0.519986915240871,0.0274245995895011,0.799999999707995,0.00282313979089566
5,0.00974956809033367,0.00476958049873688,0.526821695625586,0.0224880258094988,0.799999999693443,0.00264601030842826
5.1,0.00972914012263848,0.004750572585277,0.53322387666804,0.0178113193075837,0.799999999678707,0.00247713025730933
5.2,0.0097171767223736,0.00473352431259455,0.539214721099071,0.0134078179719506,0.7999999996638,0.00231703704197028
5.3,0.00970964314629397,0.00471763976542805,0.544816828554284,0.0092839175715442,0.799999999648731,0.00216618505513288
5.4,0.00970156708190451,0.0047027223656404,0.550053406338829,0.00543133136006128,0.799999999633511,0.00202456328990874
5.5,0.00968987883762096,0.00468899270004708,0.554946924222692,0.001828334858888,0.799999999618151,0.00189160674251387
5.6,0.00967477011740159,0.00467671234135048,0.559517958469366,-0.00155176177446503,0.799999999602659,0.00176642161590679
5.7,0.00965897342815047,0.00466586122295221,0.563784827582956,-0.00473071298508315,0.799999999587045,0.00164815585558453
5.8,0.00964566988007065,0.00465605003810432,0.567764090171631,-0.00771988010376004,0.799999999571315,0.00153628311286957
5.9,0.00963644340093439,0.0046466854962568,0.57147147236701,-0.0105216920816417,0.799999999555479,0.00143065006837373
6,0.00963047761041724,0.00463725467026999,0.574922610669379,-0.0131361100501198,0.799999999539544,0.00133129608524207
6.1,0.00962529590190497,0.00462754261488785,0.578133198937966,-0.0155675177177989,0.799999999523516,0.00123818619820992
6.2,0.00961839527638397,0.0046176620320304,0.581118543589291,-0.0178278547015202,0.799999999507402,0.00115102943859691
6.3,0.00960868707676199,0.00460790104567232,0.583892885405386,-0.0199346120424673,0.799999999491208,0.00106928003174245
6.4,0.00959692039148585,0.00459850149140406,0.586468939561897,-0.0219055386107335,0.799999999474939,0.000992297373033857
6.5,0.00958497597173813,0.00458950570924044,0.588857918621332,-0.0237536035435398,0.799999999458602,0.000919549978623535
6.6,0.0095745991182894,0.00458075069620367,0.591069984881676,-0.0254851343545052,0.7999999994422,0.000850737998326023
6.7,0.00956639267449821,0.00457199106750905,0.593114834281442,-0.0271017894057715,0.79999999942574,0.000785773642765775
6.8,0.00955962582487868,0.0045630591418544,0.595002077842804,-0.0286046825520543,0.799999999409225,0.000724650549443039
6.9,0.00955285808411088,0.00455396132605368,0.596741251386299,-0.0299979464945636,0.799999999392659,0.00066729402063026
7,0.00954489809748549,0.00454486147549726,0.598341525575963,-0.0312897278321459,0.799999999376047,0.000613482550451905
7.1,0.00953548570417628,0.00453597541492656,0.599811353784174,-0.0324903971355273,0.799999999359392,0.000562876554586089
7.2,0.00952533262376654,0.00452744998671317,0.601158297891953,-0.0336094290184153,0.799999999342699,0.000515122071280683
7.3,0.00951558491785742,0.00451929921477801,0.602389132813419,-0.0346529921879525,0.799999999325969,0.00046995740746969
7.4,0.00950710237390129,0.00451142675361726,0.603510150822987,-0.0356235923462443,0.799999999309207,0.000427258802958796
7.5,0.00950000379246196,0.00450370913531728,0.604527478093999,-0.0365217178280995,0.799999999292415,0.000387005844148969
7.6,0.00949370922388448,0.00449608214230235,0.605447232545464,-0.0373482646751254,0.799999999275596,0.000349197267767498
7.7,0.00948738603647192,0.00448857879590814,0.606275467189951,-0.0381062253079579,0.799999999258753,0.000313772842254312
7.8,0.00948048074149166,0.0044813030931401,0.607017975463039,-0.03880076484818,0.799999999241888,0.000280585851042958
7.9,0.00947301164175296,0.00447436371737719,0.607680104264277,-0.0394378770479466,0.799999999225004,0.000249434856710806
8,0.00946548277887538,0.00446781226666193,0.608266694522229,-0.040022620310041,0.799999999208102,0.000220127383179558
8.1,0.00945852181591933,0.00446162183233012,0.608782176316754,-0.0405580428958451,0.799999999191185,0.000192533162986397
8.2,0.00945249303642703,0.00445571313363313,0.60923074974509,-0.0410453470796283,0.799999999174254,0.000166596599899704
8.3,0.00944731692221756,0.00445000645391547,0.609616540663817,-0.0414850356028701,0.799999999157312,0.00014230632690293
8.4,0.0094425744448734,0.0044444654278275,0.609943649568452,-0.0418782390364025,0.79999999914036,0.000119645349016206
8.5,0.0094377958552494,0.00443910818687665,0.61021608527658,-0.042227424541895,0.7999999991234,9.8553526935663e-05
8.6,0.00943273883896589,0.00443398395145733,0.610437643460316,-0.0425361590809797,0.799999999106432,7.89225875501565e-05
8.7,0.00942749388810893,0.00442913376600962,0.610611813839937,-0.0428082006268024,0.79999999908946,6.06219704236685e-05
8.8,0.00942237868337137,0.00442456084382981,0.61074177110534,-0.0430465482499969,0.799999999072483,4.35359291983684e-05
8.9,0.00941771274649561,0.00442022683078136,0.610830447481744,-0.0432530189740741,0.799999999055503,2.75883923956943e-05
9,0.00941362161171466,0.00441607278846012,0.610880636832065,-0.0434285306644115,0.799999999038521,1.27425404105042e-05
9.1,0.00940998192894837,0.00441204929114702,0.610895068308057,-0.0435738293732977,0.799999999021538,-1.02124781753421e-06
9.2,0.00940652064494452,0.00440813678447838,0.61087641386023,-0.0436901732398289,0.799999999004556,-1.37331706002721e-05
9.3,0.00940298886235036,0.00440434565408543,0.6108272376679,-0.0437795771270617,0.799999998987574,-2.54503893716285e-05
9.4,0.00939929785663818,0.00440069882966521,0.61074992859223,-0.0438445348222248,0.799999998970594,-3.62539530196493e-05
9.5,0.00939554241057849,0.0043972096318956,0.610646661088275,-0.0438874545094887,0.799999998953616,-4.62307479238699e-05
9.6,0.00939191321248645,0.0043938686153433,0.610519407009744,-0.0439101797012074,0.799999998936642,-5.54531600763798e-05
9.7,0.00938856513914565,0.00439064596599037,0.610369987685032,-0.0439138664883528,0.799999998919672,-6.39687436791993e-05
9.8,0.00938552505619916,0.0043875059415166,0.610200133371759,-0.0438992410660765,0.799999998902706,-7.18046143893813e-05
9.9,0.00938268803480913,0.00438442322076016,0.610011517343274,-0.0438670343271672,0.799999998885745,-7.89819698877592e-05
10,0.00937989211043933,0.00438139128239312,0.609805751264953,-0.0438183139494148,0.799999998868789,-8.553080899798e-05
10.1,0.057600595222824,0.0627637501646749,0.609936302462992,-0.00588592540270167,0.799999998851838,0.000546072518830809
10.2,0.112048663194026,0.118952244442095,0.615971975446412,0.161867607261299,0.799999998834824,0.00510817911504493
10.3,0.171930503251333,0.17295436036675,0.639881135111157,0.466500693989132,0.799999998817423,0.0148939717480209
10.4,0.232462737420264,0.224260942809329,0.694825734359924,0.900148484047118,0.799999998798957,0.0298868867287501
10.5,0.28866282045607,0.272320722556507,0.793210173951986,1.44110631154074,0.799999998778385,0.0495051442960577
10.6,0.337319806409093,0.316603482988493,0.945342102226678,2.05680462953978,0.799999998754352,0.0726793284021471
10.7,0.377182737701637,0.356710028189956,1.15847173008406,2.71071786283154,0.799999998725254,0.0980759751683143
10.8,0.408888310067174,0.392513370113673,1.43645223678795,3.36869266114998,0.799999998689335,0.124349738560831
10.9,0.434827126606696,0.424090288700274,1.779990877671,4.00425636069346,0.799999998644775,0.150362526121708
11,0.458077225927761,0.451421906344868,2.18739583922333,4.60218839170348,0.799999998589771,0.175353939817357
11.1,0.480536423096923,0.474286001989133,2.65561183795781,5.15783028796087,0.799999998522588,0.198985518344971
11.2,0.501665343620861,0.492482801622296,3.18112860831519,5.67130683777611,0.799999998441585,0.221192648708645
11.3,0.519033701784871,0.50613114513699,3.76033377513463,6.14004079788053,0.799999998345217,0.241912415224002
11.4,0.53027820701626,0.51574271864796,4.38922179712561,6.55491571248215,0.799999998232046,0.260873633986761
11.5,0.534873753627108,0.522052141414991,5.06282503516605,6.90265019117656,0.799999998100758,0.277596906777092
11.6,0.534475178196103,0.525796606565032,5.7749068916536,7.1720839528681,0.799999997950194,0.291586789823391
11.7,0.531861020018703,0.527571331973525,6.5182204834139,7.35961630144888,0.799999997779382,0.302562264204617
11.8,0.529431352701926,0.527771563475643,7.28522090251048,7.47044695132248,0.79999999758756,0.310570413094167
11.9,0.52820778207418,0.526613243229695,8.06884899758163,7.51554702586863,0.799999997374169,0.31593171828246
12,0.527717470291689,0.524221355149512,8.86301988012167,7.50669531988974,0.799999997138834,0.31907394364376
12.1,0.526614103019596,0.520744692470926,9.6626641560603,7.45235172857032,0.799999996881334,0.320357338760749
12.2,0.523619722453472,0.516432193186134,10.463414256575,7.35614680173532,0.79999999660158,0.319975709430873
12.3,0.518313259278269,0.51163045629104,11.2611791679705,7.21825895867646,0.799999996299596,0.317966794575865
12.4,0.511395871944254,0.506708988272375,12.051863764198,7.03858182145715,0.799999995975524,0.314309965525561
12.5,0.504317011641719,0.501952838388864,12.8313794679596,6.81980775025884,0.799999995629617,0.309049616629258
12.6,0.498520888878301,0.497516707488838,13.5959201746429,6.56869450670082,0.799999995262239,0.302373568704611
12.7,0.494947995191791,0.493648466293467,14.34233190608,6.29517327005171,0.799999994873853,0.294609304818204
12.8,0.493173117658285,0.490275762953296,15.0683881381636,6.00974869101902,0.799999994464996,0.286152885164503
12.9,0.49205434367387,0.487303803784073,15.7727963244051,5.71980424576004,0.799999994036253,0.277333621698769
13,0.49054112164999,0.484734196430209,16.4549061548074,5.42845189818101,0.799999993588237,0.268330736592485
13.1,0.48825149799761,0.482638512617012,17.1143330318274,5.13576373485822,0.799999993121572,0.259186475273324
13.2,0.485583188188093,0.481090952722252,17.75070516792,4.84122903065557,0.799999992636895,0.249884426822742
13.3,0.483361590631654,0.480105150215832,18.3636322526571,4.54588558924957,0.799999992134852,0.240438715893354
13.4,0.482291135153479,0.479607657323899,18.9528543660757,4.25298272356865,0.799999991616098,0.230942446908681
13.5,0.482543600498453,0.479460641546692,19.5184350067324,3.96702489057382,0.799999991081293,0.221554338706685
13.6,0.483695258569194,0.479519266323614,20.0608574678976,3.69196937152092,0.799999990531089,0.212440066343628
13.7,0.485006925784387,0.479687422315261,20.5809585528683,3.42972334807847,0.799999989966118,0.203707944405348
13.8,0.485850785356773,0.479939033099835,21.0797358030825,3.17978030533684,0.799999989386987,0.195376885409189
13.9,0.486026817621199,0.480298214965641,21.5581340485146,2.94009683630335,0.799999988794275,0.187391971677254
14,0.485802768275023,0.480796324205618,22.0169190003234,2.70859750919504,0.799999988188537,0.17967432093187
14.1,0.48568677430374,0.481432612820926,22.456686336263,2.48440818771717,0.799999987570312,0.172174002433166
14.2,0.486092122677384,0.482159686488748,22.8779746647139,2.26817242893039,0.799999986940118,0.164896530915474
14.3,0.487097339016801,0.482900010630832,23.2813975504201,2.06139702516831,0.799999986298463,0.157891727502186
14.4,0.488428167967597,0.483581042774428,23.6677106080001,1.86532980237438,0.799999985645832,0.151216340014795
14.5,0.489646119107295,0.484165725426156,23.9999995494823,1.71786135392172,0.799999984982744,0.182673866431962
14.6,0.490410437338656,0.484660628710654,23.9999995294663,1.89694267451021,0.799999984315544,0.531372048489039
14.7,0.490654209011904,0.48510031264894,23.9999995094503,2.06917524297326,0.799999983648344,0.865717429067077
14.8,0.490584921855453,0.485520106002929,23.9999994894343,2.23349098889643,0.799999982981144,1.18623493683437
14.9,0.490531095352831,0.485933404758565,23.9999994694183,2.38957821732316,0.799999982313945,1.4933354234735
15,0.490740463012324,0.486325059822218,23.9999994494023,2.53806129211863,0.799999981646745,1.78741131179154
15.1,0.491249185252923,0.486662758885709,23.9999994293863,2.68012257511573,0.799999980979545,2.06891294576203
15.2,0.491887353598353,0.486917942585141,23.9999994093703,2.81684938655464,0.799999980312345,2.33836576114368
15.3,0.492401444921481,0.487082823587515,23.9999993893543,2.94871140557399,0.799999979645145,2.59632684385082
15.4,0.492610195803656,0.487173908628002,23.9999993693383,3.07545151244411,0.799999978977945,2.8433140943638
15.5,0.492501152301639,0.487221675310773,23.9999993493223,3.19640415131679,0.799999978310745,3.07975285489832
15.6,0.492220015017658,0.487253932114079,23.9999993293064,3.31101012877556,0.799999977643545,3.30596957016171
15.7,0.491971570149174,0.487282773211289,23.9999993092904,3.41921244816651,0.799999976976345,3.52223174786536
15.8,0.491898863007117,0.487301903405551,23.9999992892744,3.52152272782771,0.799999976309145,3.72880719607065
15.9,0.492011698961403,0.487294692445328,23.9999992692584,3.61875947174749,0.799999975641945,3.92600768042387
16,0.492199229540585,0.487247135172547,23.9999992492424,3.71164542659062,0.799999974974745,4.11419501196868
16.1,0.492309478688258,0.487157612000511,23.9999992292264,3.80050910569794,0.799999974307545,4.29375140731072
16.2,0.492242546986554,0.487038198557266,23.9999992092104,3.88524717548082,0.799999973640346,4.46503592866616
16.3,0.492002832865407,0.486907870611358,23.9999991891944,3.96553723769107,0.799999972973146,4.62835400213505
16.4,0.491685559196897,0.486782470197111,23.9999991691784,4.04114944650149,0.799999972305946,4.78395623485915
16.5,0.491413177806438,0.48666744064873,23.9999991491624,4.1121675927832,0.799999971638746,4.93206406585122
16.6,0.491263729727176,0.486557098287949,23.9999991291464,4.17900449539544,0.799999970971546,5.07290476332573
16.7,0.491232767128846,0.486440147348949,23.9999991091304,4.24222703185559,0.799999970304347,5.20673499506736
16.8,0.49124649595243,0.486307600621499,23.9999990891144,4.30231238358277,0.799999969637147,5.333841099714
16.9,0.491212617126896,0.486158285806187,23.9999990690984,4.35948178661523,0.799999968969947,5.45451878074858
17,0.491075488102366,0.485999092781697,23.9999990490824,4.41369673782885,0.799999968302747,5.56904627252495
17.1,0.490843740411112,0.485840500697948,23.9999990290664,4.46480018274724,0.799999967635547,5.6776670321746
17.2,0.490577977099033,0.485690519683896,23.9999990090504,4.51270493740781,0.799999966968348,5.78059065768679
17.3,0.49035033963864,0.485550668532742,23.9999989890344,4.55751652835331,0.799999966301148,5.87800932139363
17.4,0.49020228445929,0.485416039248726,23.9999989690184,4.59952845169135,0.799999965633948,5.97011851080721
17.5,0.490124779683138,0.485278959349639,23.9999989490024,4.63910776461498,0.799999964966748,6.0571297594188
17.6,0.490069518934438,0.485133756347578,23.9999989289864,4.67654912653034,0.799999964299548,6.1392690735911
17.7,0.489981090470931,0.484979775846606,23.9999989089704,4.71198406631508,0.799999963632348,6.21676364669559
17.8,0.489829313670215,0.484821151384118,23.9999988889544,4.74539053117582,0.799999962965148,6.28982580723655
17.9,0.489623346300927,0.484663866878143,23.9999988689385,4.77668538716292,0.799999962297948,6.35864365928198
18,0.489401739034551,0.484512114191687,23.9999988489225,4.80583747915105,0.799999961630748,6.42338294744236
18.1,0.489206976656825,0.484366095664801,23.9999988289065,4.83293467064419,0.799999960963549,6.48419776754163
18.2,0.489060828609866,0.484222351418828,23.9999988088905,4.85817241597565,0.799999960296349,6.54124301337536
18.3,0.488954420750781,0.484076135072936,23.9999987888745,4.88177988102785,0.799999959629149,6.59468132440249
18.4,0.488856917278674,0.483924244436218,23.9999987688585,4.90393320441108,0.799999958961949,6.64468129876519
18.5,0.488735656090244,0.483766637411831,23.9999987488425,4.92470688098933,0.799999958294749,6.6914090960783
18.6,0.488574918597662,0.483606059800273,23.9999987288265,4.9440864816159,0.799999957627549,6.7350190658429
18.7,0.488382825515371,0.483446140123128,23.9999987088105,4.96202826392986,0.799999956960349,6.77564892347468
18.8,0.488183862143643,0.483289218687866,23.9999986887945,4.9785262935086,0.799999956293149,6.8134217548558
18.9,0.48800300363091,0.483135173506066,23.9999986687785,4.99364813973613,0.79999995562595,6.84845297983563
19,0.487851467836281,0.482981791423504,23.9999986487625,5.00752273056599,0.79999995495875,6.88085781373112
19.1,0.487721999042234,0.482826290864224,23.9999986287465,5.02029310012153,0.79999995429155,6.91075501938717
19.2,0.487595223867587,0.482666991059477,23.9999986087305,5.03206519007068,0.79999995362435,6.93826535619424
19.3,0.487452139944761,0.482504157422592,23.9999985887145,5.04288237652337,0.79999995295715,6.96350633887421
19.4,0.487284900143398,0.482339640263341,23.9999985686985,5.0527372086884,0.79999995228995,6.98658682398802
19.5,0.487099963504317,0.482175657970368,23.9999985486825,5.06160930255386,0.79999995162275,7.00760461809644
19.6,0.486912735920209,0.482013518481383,23.9999985286665,5.06950477980155,0.79999995095555,7.02664819955
19.7,0.486737766935147,0.481853011916977,23.9999985086505,5.07647470861745,0.79999995028835,7.04380117455029
19.8,0.486580607899362,0.481692739403994,23.9999984886345,5.08260463794605,0.799999949621151,7.05914669690047
19.9,0.48643576160784,0.481531079483821,23.9999984686185,5.08798469436372,0.799999948953951,7.0727694312252
20,0.48629116002033,0.48136716514825,23.9999984486025,5.09267962562654,0.799999948286751,7.08475432371765
20.1,0.486135841410007,0.481201313051888,23.9999984285865,5.09671588137102,0.799999947619551,7.0951833454649
20.2,0.485966076836042,0.481034726251617,23.9999984085705,5.10009108173314,0.799999946952351,7.10413238411059
20.3,0.485786647234909,0.480868727106332,23.9999983885545,5.10279784727184,0.799999946285151,7.11167011172774
20.4,0.485607126253873,0.480704012872529,23.9999983685385,5.10484675554024,0.799999945617951,7.11785931096428
20.5,0.485435881469803,0.480540354395731,23.9999983485225,5.10627551088138,0.799999944950751,7.12275968292471
20.6,0.485275478978442,0.480376856462672,23.9999983285065,5.10714080067952,0.799999944283551,7.12643043193193
20.7,0.485121936879318,0.480212564690607,23.9999983084905,5.10749957871006,0.799999943616351,7.12893125090914
20.8,0.484967791202384,0.480047031865838,23.9999982884745,5.10739172048911,0.799999942949151,7.13032140313787
20.9,0.484806773384044,0.479880525996818,23.9999982684585,5.10683378243468,0.799999942281951,7.13065771284409
21,0.484637245308123,0.47971380480144,23.9999982484425,5.10582611255436,0.799999941614751,7.12999279788007
21.1,0.484462586974638,0.479547637258943,23.9999982284265,5.10436769454307,0.799999940947551,7.12837457781243
21.2,0.484288681925343,0.479382374889298,23.9999982084105,5.10246938077456,0.799999940280351,7.12584723903184
21.3,0.484120279015521,0.479217810806076,23.9999981883945,5.10015820599827,0.799999939613151,7.12245298574398
21.4,0.483958435006659,0.479053372479571,23.9999981683785,5.09747142278669,0.799999938945951,7.11823353709265
21.5,0.483800363384973,0.478888498681485,23.9999981483625,5.09444490872793,0.799999938278751,7.11323059781093
21.6,0.483641486995728,0.478722963939521,23.9999981283465,5.091103238831,0.799999937611551,7.10748520450814
21.7,0.483478262422488,0.478556972080568,23.9999981083305,5.08745689378114,0.799999936944351,7.1010364992799
21.8,0.483310076618926,0.478390993442357,23.9999980883145,5.08350735772516,0.799999936277151,7.09392074020561
21.9,0.483139248070935,0.478225469328986,23.9999980682985,5.07925627914579,0.799999935609951,7.0861711247037
22,0.48296935936728,0.478060567933258,23.9999980482825,5.07471301499705,0.799999934942751,7.07781846850783
22.1,0.482803070204468,0.477896124552912,23.9999980282665,5.06989647899145,0.799999934275551,7.06889228953943
22.2,0.482640717606692,0.477731778138052,23.9999980082505,5.06483094448013,0.799999933608352,7.0594216681925
22.3,0.482480405472979,0.477567202957146,23.9999979882345,5.05953893339977,0.799999932941152,7.04943545677121
22.4,0.48231935383331,0.477402292059331,23.9999979682185,5.05403560441097,0.799999932273952,7.03896183106785
22.5,0.482155588862265,0.477237193861862,23.9999979482025,5.04832766998552,0.799999931606752,7.02802755092878
22.6,0.48198897101841,0.477072198710271,23.9999979281866,5.04241693061296,0.799999930939552,7.01665741694285
22.7,0.481821055699488,0.476907558068718,23.9999979081706,5.03630587552409,0.799999930272352,7.00487423906416
22.8,0.481654005907822,0.47674334740142,23.9999978881546,5.03000192887157,0.799999929605152,6.9926993025454
22.9,0.481489289570447,0.476579445603054,23.9999978681386,5.02351810128013,0.799999928937952,6.98015303415736
23,0.481326928771864,0.476415628744126,23.9999978481226,5.01687012074823,0.799999928270752,6.96725549225009
23.1,0.481165661946564,0.476251711041725,23.9999978281066,5.01007211110259,0.799999927603552,6.95402644860291
23.2,0.481003817119047,0.476087647096701,23.9999978080906,5.00313346398388,0.799999926936352,6.94048508917272
23.3,0.480840313780923,0.475923541817741,23.9999977880746,4.99605855277665,0.799999926269152,6.92664957349999
23.4,0.480675207696585,0.475759573481971,23.9999977680586,4.98884912081767,0.799999925601952,6.9125367432179
23.5,0.480509523436801,0.475595884198882,23.9999977480426,4.98150767365351,0.799999924934752,6.89816214942233
23.6,0.480344555530571,0.47543250408365,23.9999977280266,4.97403983373855,0.799999924267553,6.88354036587547
23.7,0.480181099874039,0.475269348286844,23.9999977080106,4.96645445133938,0.799999923600353,6.86868539541917
23.8,0.48001906129912,0.475106279836629,23.9999976879946,4.95876168710124,0.799999922933153,6.85361094622606
23.9,0.479857615512885,0.47494319459444,23.9999976679786,4.9509704100516,0.799999922265953,6.83833045464277
24,0.479695766624394,0.474780077270276,23.9999976479626,4.94308648267797,0.799999921598753,6.82285688966595
24.1,0.47953293532717,0.474617000059957,23.9999976279466,4.93511281051227,0.799999920931553,6.80720249344166
24.2,0.479369239194571,0.474454071580011,23.9999976079306,4.92705092331152,0.799999920264353,6.79137862932491
24.3,0.479205342509864,0.474291371166258,23.9999975879146,4.91890301059753,0.799999919597153,6.77539582649055
24.4,0.479042012863057,0.474128907724375,23.9999975678986,4.910673204758,0.799999918929953,6.7592639868236
24.5,0.478879672212407,0.473966623629907,23.9999975478826,4.90236747801969,0.799999918262753,6.74299263090527
24.6,0.478718198686345,0.473804436045167,23.9999975278666,4.89399238465712,0.799999917595553,6.72659105184361
24.7,0.478557061842128,0.473642287617521,23.9999975078506,4.88555350918503,0.799999916928353,6.71006831335391
24.8,0.478395674280996,0.473480176542984,23.9999974878346,4.87705454495515,0.799999916261153,6.6934331242502
24.9,0.478233733394723,0.473318151342811,23.9999974678186,4.86849745722974,0.799999915593953,6.67669368746584
25,0.478071359828686,0.473156277574222,23.9999974478026,4.85988351244184,0.799999914926753,6.6598576239016
25.1,0.477908978256741,0.472994598817472,23.9999974277866,4.85121448811973,0.799999914259553,6.64293201622683
25.2,0.477747039347354,0.472833114858762,23.9999974077706,4.84249335727127,0.799999913592353,6.62592354354475
25.3,0.477585760352001,0.472671787435941,23.9999973877546,4.83372412499964,0.799999912925153,6.60883862912703
25.4,0.477425029806972,0.472510566959333,23.9999973677386,4.82491101644375,0.799999912257954,6.59168352489406
25.5,0.477264510887676,0.47234942246015,23.9999973477226,4.81605756041159,0.799999911590754,6.5744643010957
25.6,0.477103860659178,0.472188357308012,23.9999973277066,4.8071661068213,0.799999910923554,6.55718676702246
25.7,0.476942926412549,0.472027403452308,23.9999973076906,4.79823800409947,0.799999910256354,6.53985638435928
25.8,0.476781810021104,0.471866600052506,23.9999972876746,4.78927425944524,0.799999909589154,6.522478231199
25.9,0.476620779537412,0.471705970554098,23.9999972676586,4.78027625099073,0.799999908921954,6.50505703854273
26,0.476460096763093,0.471545511464105,23.9999972476426,4.77124608302368,0.799999908254754,6.48759727686236
26.1,0.476299869116076,0.471385197816993,23.9999972276266,4.7621864277832,0.799999907587554,6.4701032441586
26.2,0.476140007248027,0.471225000207731,23.9999972076106,4.75310000847091,0.799999906920354,6.45257911162986
26.3,0.475980299832546,0.471064902293822,23.9999971875946,4.74398906374576,0.799999906253154,6.43502891219407
26.4,0.475820548819322,0.470904908730801,23.9999971675786,4.73485510345116,0.799999905585954,6.41745649114939
26.5,0.475660680831674,0.470745040170661,23.9999971475626,4.72569906202396,0.799999904918754,6.39986545723195
26.6,0.475500774120152,0.470585319730749,23.9999971275466,4.7165217165745,0.799999904251554,6.38225916723722
26.7,0.475340995877782,0.470425759672349,23.9999971075306,4.70732410174964,0.799999903584354,6.36464075401107
26.8,0.475181496424198,0.470266355860455,23.9999970875146,4.69810768746338,0.799999902917154,6.34701318149193
26.9,0.475022325729091,0.470107092224842,23.9999970674986,4.68887424873651,0.799999902249954,6.32937929681377
27,0.474863417148624,0.469947951478006,23.9999970474826,4.67962554071265,0.799999901582754,6.31174185454819
27.1,0.474704639548584,0.469788925226089,23.9999970274666,4.67036298921917,0.799999900915554,6.2941035068313
27.2,0.474545879881572,0.469630017780343,23.9999970074506,4.66108757297115,0.799999900248354,6.27646677311344
27.3,0.474387105505164,0.469471242256814,23.9999969874346,4.65179994304099,0.799999899581154,6.25883401303691
27.4,0.474228373168745,0.469312612114331,23.9999969674186,4.64250068446489,0.799999898913954,6.24120742115426
27.5,0.474069785975567,0.469154133506994,23.9999969474026,4.63319055524544,0.799999898246754,6.2235890473308
27.6,0.473911429106999,0.468995802713557,23.9999969273866,4.62387057066833,0.799999897579554,6.20598083141404
27.7,0.473753323492565,0.468837609497891,23.9999969073706,4.61454190482769,0.799999896912354,6.18838463384361
27.8,0.473595421667583,0.46867954377241,23.9999968873546,4.60520568873847,0.799999896245154,6.17080224824723
27.9,0.47343764309567,0.468521601365268,23.9999968673386,4.59586283372408,0.799999895577954,6.15323539387308
28,0.473279924074327,0.468363785712611,23.9999968473226,4.58651397880392,0.799999894910755,6.13568569732294
28.1,0.47312225202602,0.468206105001012,23.9999968273066,4.57715957819605,0.799999894243555,6.11815467787818
28.2,0.472964666514641,0.46804856693774,23.9999968072906,4.56780006320675,0.799999893576355,6.10064374681876
28.3,0.472807230416711,0.467891174418777,23.9999967872746,4.55843597825765,0.799999892909155,6.08315422179047
28.4,0.472649991275748,0.467733924455793,23.9999967672586,4.54906801757114,0.799999892241955,6.06568734846103
28.5,0.472492956046877,0.467576810583165,23.9999967472426,4.53969695446597,0.799999891574755,6.0482443183812
28.6,0.472336092014763,0.467419826952975,23.9999967272266,4.5303235173436,0.799999890907555,6.03082627536399
28.7,0.472179350205149,0.467262971578442,23.9999967072106,4.52094829027635,0.799999890240355,6.01343431006979
28.8,0.4720226952388,0.467106246980881,23.9999966871946,4.51157169265556,0.799999889573155,5.99606944915261
28.9,0.471866123830672,0.466949658181948,23.9999966671786,4.5021940406977,0.799999888905955,5.97873264756936
29,0.471709662762004,0.466793209508209,23.9999966471626,4.49281564657144,0.799999888238755,5.96142478973036
29.1,0.471553349954862,0.466636902173811,23.9999966271466,4.48343689476898,0.799999887571555,5.9441466993658
29.2,0.471397211473507,0.466480733925673,23.9999966071306,4.4740582555598,0.799999886904355,5.92689915295424
29.3,0.471241248057086,0.466324700707349,23.9999965871147,4.46468023604232,0.799999886237155,5.90968289007768
