time,delta_f,P_BESS,P_Wind,SoH,Shortfall
111,0.385197517977603,19.2845605404959,0.0327271056206722,0.783468567238585,0
112,0.384647852094827,19.2566531181396,0.0327320803894493,0.781541508450035,0
113,0.3841024098311,19.228971878034,0.0327243796818934,0.779617229075088,0
114,0.383561158729112,19.201514499154,0.0327047202057401,0.777695706611933,0
115,0.383024066603033,19.1742787045845,0.0326737853002571,0.775776918788665,0
116,0.382491101524501,19.147262261707,0.0326322251544591,0.773860843558849,0
117,0.381962231819466,19.1204629813848,0.0325806576435583,0.771947459097131,0
118,0.381437426056075,19.0938787166857,0.0325196696207133,0.770036743794946,0
119,0.380916653053431,19.0675073614196,0.0324498182150274,0.768128676256377,0
120,0.380399881868843,19.0413468486299,0.0323716323517457,0.766223235294148,0
121,0.379887081797642,19.0153951491454,0.0322856140356855,0.764320399925779,0
122,0.379378222377191,18.9896502701636,0.0321922397503045,0.762420149369877,0
123,0.378873273379526,18.9641102539138,0.0320919617058757,0.760522463042566,0
124,0.378372204805905,18.9387731763935,0.0319852090696908,0.75862732055405,0
125,0.377874986896132,18.9136371461516,0.0318723890905378,0.756734701705295,0
126,0.37738159011631,18.8887003031483,0.0317538882206306,0.754844586484832,0
127,0.376891985162975,18.8639608176614,0.0316300731348744,0.752956955065671,0
128,0.376406142955377,18.8394168892428,0.0315012917184051,0.751071787802323,0
129,0.375924034604574,18.8150667456669,0.0313678737570104,0.749189065227922,0
130,0.375445631527577,18.7909086417732,0.0312301323779807,0.747308768051465,0
131,0.374970905327832,18.7669408592959,0.0310883651133497,0.745430877155121,0
132,0.374499827790181,18.7431617057865,0.0309428534120879,0.743555373591577,0
133,0.374032370934219,18.7195695133147,0.0307938640927333,0.741682238581535,0
134,0.373568507005939,18.6961626377631,0.0306416503270198,0.739811453511293,0
135,0.373108208458595,18.6729394582132,0.030486452234708,0.737942999930395,0
136,0.372651447959232,18.649898376269,0.0303284974466841,0.736076859549345,0
137,0.372198198384316,18.6270378153819,0.0301680017354382,0.73421301423739,0
138,0.371748432821134,18.6043562201968,0.0300051696030997,0.732351446020366,0
139,0.371302124559858,18.581852055919,0.029840194811313,0.730492137078611,0
140,0.370859247099853,18.5595238077261,0.0296732609818643,0.728635069744939,0
